0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76956	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90000	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
